博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
我滴个乖崽崽呀,6263595396,04月14日 22:52,Share微博客户端,,,3,0,,#任豪回应#,粉上了一个垃圾，居然还有一种与全世界对抗的自我感动，我建议这种人一块组个团去日本喝核废水吧，一人一天十八公斤不成问题，拯救地球靠你们了 ​
you-drew-stars-around-my-scars,7139231214,04月14日 22:01,微博 weibo.com,,,,1,,#王志文力挺任豪#,前营人王志文力挺任豪，还表示是出于好意的话语，之后又删掉了微博 ​
炼金术士Eleanor,6414832267,04月14日 22:52,iPhone X,,,,4,,-,现在的日本：我们排的废水是没有污染的，可以放心两年后的日本：虽然有一点辐射但是我们已经排放完了，真是抱歉五十年后的日本：啊？什么废水？没有的事，我们从来没排过核辐射废水。 ​
要早睡早起的Jon_,2787407580,04月14日 22:14,e起嗨的Android,,,,,,#王志文力挺任豪#,我又要把刚刚的话重复一遍内娱爱豆不要再跨国丢脸了！！！！！！！！！！！！ 复读：O网页链接 ​
gentle祐,5885423019,04月14日 18:49,iPhone客户端,,,,,,-,现在脱粉实时，一半是任豪粉丝正在脱粉，另一半是庆幸自己脱粉的早…… ​
傲慢的繁星689,6233498192,04月14日 22:52,nova7你在焦点在,,,,,,#任豪回应#,任豪和支持他的粉丝去支援日本解决核废水吧 ​
垣星耀月,5580708628,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
SoberinSoochow,2319048807,04月14日 22:52,iPhone客户端,,,,4,,#王志文力挺任豪#,作为公众人士三观不正建议他们快跟日本爹干一杯核废水 ​
----Uranus----,6463091200,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
翻你一个大白眼哟,1253920777,04月14日 21:56,iPhone X,,,1,,,-,保护环境人人有责晚安 ​
昂中欧CNEU,2126462414,04月14日 22:52,微博国际版,,,,,,#日本政府正式决定福岛核废水排海# #日本副首相称喝处理核废水没事#,如果有人说中国核电厂也排放“用过的水”，你就用这张图回怼他，这两种水能一样吗？  做成了英文版，方便你们传外网。 ​
_白二三,1747611657,04月14日 16:24,微博视频号,,,,,,#赵立坚说太平洋不是日本的下水道#,【】今天，外交部发言人赵立坚强调：“海洋不是日本的垃圾桶，太平洋也不是日本的下水道！日方处理核废水，不应让全世界买单。”至于日本个别官员称这些水喝了也没事，请他喝了再说。（总台央视记者申杨 张熙 杨毅） L环球资讯的微博视频 ​
咕哒魂儿soul,7365024478,04月14日 17:54,微博 weibo.com,,,,,,#可果美宣布停止使用新疆西红柿#,【】可果美（KAGOME）宣布2021年停止使用新疆西红柿。可果美宣传部表示，这是综合考虑质量和稳定性等因素的结果。另一方面，根据国际社会指出对少数民族侵犯人权的行为也成是判断材料之一。 ​
我是七月初秋的张小可呀,2304755314,04月14日 22:52,HUAWEI Mate 20,,,,,,#赵立坚说请日本官员先喝核废水#, ​
星期四的中午,6983835362,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
一根葱的迷茫人生,6195826156,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
山上风不止,6972753278,04月13日 21:14,微博视频号,,,,,,-,【日本官宣了，要向海里排废水，麻烦还在后面】日本正式决定向海洋排放核废水了，日方做了很多解释，也做了承诺：说放心，没问题，我就问大家一句，你相信吗？我只提醒一点：人类历史上从未有过将如此大量且具有较长半衰期的各类放射性物质释放进入全球水循环系统的先例，不能拿现有人类的科技认知水平，为未来人类的繁衍生息打包票。对日本来说，排放入海可能更省事更经济，对全球来说，继续留在岛上慢慢研究，可能才是最优解。 L财经杨淇的微博视频 收起全文d
-半莓芒果干-,7507685623,04月14日 22:52,学习工具的Android,,,,,,#赵立坚说请日本官员先喝核废水#,通个管子到日本官员的家里，多喝两口有益健康哦 ​
今日正言,7511343266,04月14日 22:52,微博 weibo.com,,,,1,,#正言焦點#,【】日本核廢水排大海 美國務卿竟稱：感謝日方透露的努力日本政府13日召開內閣會議正式決定，福島第一核電站核廢水經過濾並稀釋後將排入大海。對此，美國國務卿布林肯在推特上發文說：「我們感謝日方在決定處理福島第一核電站處理水問題上所做出的透明努力。我們期待日本政府繼續與國際原子能機構進行協調。」 收起全文d
Seth_Alissa,1266296133,04月14日 16:45,小米10 Pro,,,,,,-,印度杀疯了！干的太漂亮！ ​
环球旅游周刊,2109885920,04月14日 22:52,微博视频号,,,,1,,#日本大叔怒斥政府把国民当傻瓜#】13日，数百名日本民众在首相官邸门外抗议，东京居民田中一郎说，海洋不是日本独有，而是全世界连在一起的。#日本大叔称核废水排海稀释是欺骗#,【，是糊弄不懂核辐射的老百姓的说辞。“日本政府以为我们不知道这么简单的道理，要把我们当傻瓜吗？”  L人民日报的微博视频 收起全文d
刘福顺_,5339420921,04月14日 22:52,狂霸酷炫的iPhone客户端,,,,1,,-,这几年越来越有种世界越来越魔幻的感觉，在日本排核废水这几天尤甚。不知道我们这一代还能不能有幸平静地变老然后死去。 ​
绎眼万年啊,7185575288,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
蓝雨Paraniod,5299498828,04月14日 22:52,nova7SE 5G你在焦点在,,,,,,-,『史无前例！一图看懂日本核废水排海危害』O史无前例！一图看懂日本核废水排海危害 ​
广东政法,2176235777,04月14日 22:52,iPhone客户端,,,,0,,#赵立坚说太平洋不是日本的下水道##赵立坚说请日本官员先喝核废水#,赵立坚：这些核废水喝了也没事？那请他喝了再说！（央视新闻） L广东共青团的微博视频 ​​​
迪拜中阿卫视,5623223175,04月14日 20:51,微博 weibo.com,,,1,3,,#因倾倒核废水日本计划用20亿修补形象#【倾倒核废水，#日本计划用20亿日元修补形象#,】原来日本政府早就在盘算了？日本政府13日宣布将福岛第一核电站核废水排放入海的正式决定后，立即激起了国内外强烈反对。同一天，日本复兴厅于将“放射性氚”做成吉祥物的操作更是进一步引发反对浪潮。环球网记者14日查询发现，其实日本复兴厅早在2月就已经申请20亿日元预算用于消除核事故带来的形象受损问题。日本共同社2月9曾报道，在日本国会当时审议的2021年度预算案中，复兴厅计入了20亿日元（约合人民币1.2亿元），作为消除东京电力公司福岛第一核电站事故形象受损的费用，较2020年度原始预算的5亿日元增加4倍。报道解释称，这是因为，如果核电站厂区内保管的含有放射性物质氚的处理水处置方针敲定，就有必要加强信息发布。当时日本经济产业省等正在以排放入海方案为主轴，持续与有关方面协调。日本复兴厅负责人当时说明称：“不知道何时敲定（处理核废水的方案），但有必要采取万全对策。”正在讨论企划，包括活用网站，让人们加深对放射性物质性质和福岛现状的理解等。这篇2月的报道称，日本复兴厅将支援福岛县内的地方政府。已在讨论对消除形象受损的信息发布和活动费用给予补助的机制。20亿日元中，10亿日元将用于此。报道还提到，日本复兴厅当时就已经开展了在网上发布辐射知识和食品安全性的项目等。日本政府不顾国内外质疑和反对，于4月13日正式决定将福岛第一核电站核废水排放入海。这将是世界历史上首次有国家将核事故产生的污染水直接向海洋排放。日本的决定遭到中韩等周边国家的强烈反对，中国外交部发表声明，明确要求日本“在同各利益攸关国家和国际原子能机构充分协商并达成一致前，不得擅自启动排海”。韩国外交部13日召见日本驻韩大使表示严正抗议。而就在日本政府正式决定核废水排放至大海的同一天，日本复兴厅发布一张宣传单和一支视频，主题为“关于ALPS处理水希望你知道的3件事情”。宣传材料中，氚以绿色小人的吉祥物形象出现，遍布人体内、自来水管道和生物界。复兴厅避重就轻地只介绍氚元素的性质，而不提核废水一旦排放会造成的其他污染。《东京新闻》称，日本复兴厅将福岛核废水中难以过滤的放射性核素氚“吉祥物化”，目标是“为氚创造亲近感”（親しみ安い），并宣传核废水的安全性。14日，外交部发言人赵立坚再次就日本政府决定以海洋排放方式处置福岛核电站事故核废水一事表态称，海洋不是日本的垃圾桶，太平洋不是日本的下水道。日方处理核废水不应让全世界买单。至于日方个别官员称“这些水喝了也没事”，那请他喝了再说。 收起全文d
自己好啦,6373867556,04月14日 22:52,荣耀Play3,,,1,,,#赵立坚说请日本官员先喝核废水#,让日本人和美国人先喝 ​
长崎山下智,2346004557,04月14日 22:52,iPhone客户端,,,,6,,#王志文力挺任豪#一起糊作非为#赵立坚说请日本官员先喝核废水##赵立坚说太平洋不是日本的下水道#, 请问两位识字吗？ ​
隐秘夏日,6024159242,04月14日 22:52,iPhone客户端,,,,4,,#任豪回应#,🙏建议任豪和任豪fans们一起把核废水喝完，这样就可以保卫地球了 ​
大肠干君_,6473519223,04月14日 18:49,大肠的iPhone客户端,,,,,,-,现在脱粉实时，一半是任豪粉丝正在脱粉，另一半是庆幸自己脱粉的早…… ​
悄悄是兔子,7590258905,04月14日 22:52,OPPO A92s,,,,,,#任豪回应#, 国家外交部：“海洋不是日本的垃圾桶，太平洋也不是日本的下水道！日方处理核废水，不应让全世界买单。”至于你提到的日本个别官员称这些水喝了也没事，请他喝了再说。任豪：👇👇👇就没学过政治，也知道国家利益为重，无语。 ​
紫icc,1646107001,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
Kananangjia,5845592751,04月14日 22:52,iPhone客户端,,,7,2,,#赵立坚说请日本官员先喝核废水#,刚看了眼推日本人居然不反对将废水排入太平洋还说我们干涉他国内政怕是核辐射已经影响到脑子🧠了吧 ​
美丽心情在2021,7553488871,04月14日 22:52,Redmi Note 8 Pro四摄,,,,,,#赵立坚说请日本官员先喝核废水#,北京玖富普惠披着PTP的外衣，行庞氏骗局之实，虚假宣传，挪用资金，合同诈骗，保险诈骗，三十四万人390亿元人间蒸发。保护伞站台，房山金融办金融专班为玖富化解风险，公安不立案，法院不受理。 ​
