博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
昆明五华发布,3840902209,04月13日 22:58,微博视频号,,1,,,,#日本核废水#，为何不能“一倒了之”？】今天，日本政府正式决定排核废水入海。此举引发日本国内民众的不满和质疑；中国、韩国等周边国家表示反对；各国网民纷纷表示抗议，认为日本政府此举将危害多个国家和地区的民众。#日本核废水入海危害有多大#,【《新闻1+1》 | ？关注↓ L央视新闻的微博视频 ​​​ 收起全文d
宝格北北旎,2911432664,04月13日 22:58,iPhone客户端,,,,,,#福岛核废水57天可废掉半个太平洋#,不是，日本人自己都不害怕的吗❓ ​
饭锅不是桶,5152560186,04月13日 22:58,iPhone客户端,,,4,7,,#福岛核废水57天可废掉半个太平洋#,日本人从根上就不是什么好玩意，别说什么他们也有好东西，那是没威胁到他们自身利益，不然就是像这样，尽干损人不利己的事，换句话说就没干过人干的事，前有嚣张跋扈的侵略，后有不计后果的废水倾倒，生怕世界和平天下太平，小日本鬼子真不亏是小日本鬼子，日本人这种生物在地球上简直就是人类历史和进化史的耻辱 收起全文d
起名字不能太随意了,1831292903,04月13日 22:58,小杰的Android,,,1,1,,-,如果日本真的往海里倒核废水……那我立刻就戒海鲜戒日料了，两三年后污染范围扩大到整个太平洋，谁还敢吃海鲜一个靠海吃饭的国家干这事没话说。 ​
争做知识收割机·,1938052075,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
LOFAOerer,7250810609,04月13日 22:58,微博国际版,,,,,,#日本核废水#, 还是当年的小男孩不够大。没记住教训。 ​
东篱折桂,5396132621,04月13日 22:58,小米8周年旗舰手机,,,,,,#如何看待日本福岛核废水排海##中国女足有多不容易##幼师的门槛究竟是什么#,忙，却似乎也没忙成什么，时间被碾得如此之碎，一阵风吹过，稀里哗啦全都不知去向，以至于我试图回想这一年到底干了些什么时，发现自己简直是从一场昏迷中醒来。——刘瑜 ​ ​
黑市九炸玩家,5994931023,04月13日 22:58,HUAWEI Mate 9,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,这样是危害整个世界了吧，日本怎么敢啊 ​
后来-阳光也无法抵达深海,6177086760,04月13日 22:58,学习强国客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
受受相遇,2813437600,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
我们俩是清白的,6039909686,04月13日 22:58,iPhone客户端,,,,2,,#福岛核废水57天可废掉半个太平洋#,xdm，把小日本子打掉吧，我宁愿以后没有片子看，没有杯子用 ​
漂泊的左左,1560731135,04月13日 22:58,iPhone客户端,,,,,,-,核废水这事儿没人说啊？ ​
汤汤卷卷软萌软萌,2029096743,04月13日 11:49,微博 weibo.com,,,,,,-,我有一计，可轻而易举化解日本核废水危机，在这里献给日本外务省，当做为中日两国的友谊做贡献了，不用谢我。看每个国家在中国花的“狗粮费”都很有特点：比如美国，就是以攻击抹黑我国体制，造谣煽动试图颠覆为目的的；比如西欧诸国，比美国差了点，他们不太在乎中国本身如何，好坏都无所谓，关键是能够让他们找到编造假新闻的机会，让他们内部国民因为“政治正确”这个点而高潮；比如日本，比美国和西欧更差了一点，仅仅是给自己的蠢事洗地，再能骗一些智障精日就更好了。最经典的就是当年福岛核泄漏之后，前往福岛吃海鲜的“中国媒体团”。同样是核泄漏事故，切尔诺贝利是苏联消防员、军人与工人们明确知晓并毅然赴死，而福岛事故后日本人用隐瞒、欺骗的手法，让非法移民去清理核废物，曾经引起舆论轩然大波。但也架不住日本人公关做的周到，这就是舆论场的功效。还有这次要把核废水倒入大海之后，网络上也不知道从哪冒出来一群洗地党，打着所谓“科普”的大旗，发言角度都一模一样，你说这些人不是拿外务省经费的我都不信。所以我觉得吧，日本政府还是头脑不灵活思路不开阔，把核废水排到大海多折腾啊，只要外务省经费给的足，中国的一群公知、精日、媒体人、科普党们，自己都能把核废水喝下去。他们不是说安全吗？还高出多少个标准？又喝安全的水又能拿钱，这样的好事他们怎么可能拒绝啊？我记得知乎上有个问题：“给你两百万，让你吃马云的屎，你会吃么？”最高赞的一个回答是：“我能吃到他破产”。这个回答下面最高赞的评论是：“我不用二百万，给我二十万就够”，下面还有评论说“两万我就吃！”——看见了没，吃屎都能内卷，堂堂一个外务省，还找不到能把“安全的水”喝干的人们吗？到时候你们把这群公知、精日、媒体人、科普党们运到福岛喝水，完了再给他们一个日本荣誉公民称号，让他们安安稳稳在天皇的光芒之下生活，千万别回中国了。这样又给日本清理了废水，又给中国清理了垃圾，中日两国人民皆大欢喜，东北亚友谊万年长。 收起全文d
纵相新闻,6640396619,04月13日 22:58,微博 weibo.com,,,2,,,#为何美国支持日本核废水入海#,【？】面对国内外汹涌的抗议之声，日本仍然决定将核废水排放至海洋。唯独美国对此表达了明确支持，称“此举符合全球公认核安全标准”。上海国际问题研究院区域经济室主任陈友骏教授表示，美国表达支持的一大原因是自保。美国在太平洋内排放放射性物质的行为也曾经发生多次，现在对日本谴责可能会把舆论引至对美国进行批判。另一大原因是，日本是美国实现其印太战略的重要棋子，表达支持是对日本进行一种片面的政治扶植。 O一意孤行是因为穷途末路？排污染水入海的日本将“核”去“劾”从？ 收起全文d
听梦的sunshine,6569670018,04月13日 22:39,微博视频号,,,,,,#海霞批美日同流合污祸害别国#：刷低下限！】日本决定将福岛核废水排入太平洋，美国居然表示支持。如此同流合污，真是刷低下限！#网友提议将日本核废水运到美国#储存和处理，毕竟日本称没地方储存，美国又说核废水符合安全标准。运费也不是很贵，这样岂不正好成人之“美”？最后说一句：太平洋不是美日两国间的内海，其他国家不容你俩祸害！#主播说联播#,【 L央视新闻的微博视频 收起全文d
吴宇恒你啥也吃不了,7390739949,04月13日 22:58,哼哼的Android,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,日本🇯🇵 ？？请问你要脸？？这是一个正常国家能干出来的事？？您可干点阳间的事吧！！乌鸡鲅鱼一点都不想在中国热搜榜上看到你我真觉得提到你这个国家就晦气 ​
fiivcjv,7017291305,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
温尔wind,6015192575,04月13日 22:58,荣耀20,,,,,,#多方表态反对日本核废水入海#,写这篇“文章”的同时，我正好在上《环境保护漫谈》这门课。虽然不太合适，但是想了很久，还是决定写一些东西来表达观点。毕竟微博这玩意有且仅有的功能就是：泄愤！看到新闻的那一刻，相信很多人都跟我一样，第一反应：这啥？下一秒：什么玩意？（此处省略一万字脏话）这是觉得自己国家迟早要被淹掉，所以索性破罐子破摔吗？自食恶果尝过广岛长崎的核污染是什么味道之后，还想拉着全世界无辜的人一块尝尝？是，2011年地震引发海啸摧毁核电站，这是天灾，人为无法控制，不错。可是管理公司姗姗来迟的处理、直接引入海水淹没反应堆，到如今议会通过排进太平洋的自私决定……这人为也无法控制吗？还一直标榜国民素质高，不觉得讽刺？那些说排了没事的人，我奉劝你去看看纪录片《人类消失后的世界》，真的怕你像鲁智深说的那样，这辈子连个囫囵尸首都得不到。真的不要等到下一次死神降临，才醒悟我们曾经有机会拯救自己！不是什么事情都可以用鞠躬来解决的，“一倒了之”之后再来假惺惺的鞠躬，难道不觉得虚伪吗？如果表面上很有礼貌，而整个国家依旧没有底线，没有道德担当，依旧是垃圾！ 收起全文d
udhsrter,5559402913,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
Thera要好好写论文,6213781800,04月13日 22:58,HUAWEI Mate 20,,,,,,#日本政府正式决定福岛核废水排海#, 这到底是个什么民族，对全人类的未来不负责任，遇到事儿了只会鞠躬道歉，不积极应对危机反而要拉所有人陪葬。放射性的物质一旦排入大海，人类就不可能把这些物质再次收集起来控制在能控制的地方，只能等待数百年让他们的放射性逐步减弱。而目前这些物质对人类乃至整个地球上其他生物的影响没有谁能说得清，未来我们将要面临未知并且无法避免的危险，这是一条无法回头的路。 收起全文d
燕馆,2770300880,04月13日 22:57,保持开心iPhone客户端,,,,1,,-,刷日本决定排福岛核废水的新闻刷到胸口闷，好气好气好气阿阿 ​
